Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,WHO Region
British Columbia,Canada,49.2827,-123.1207,4/22/20,1795,90.0,,paho
Grand Princess,Canada,37.6489,-122.6655,4/22/20,13,0.0,,paho
Manitoba,Canada,53.7609,-98.8139,4/22/20,257,6.0,,paho
New Brunswick,Canada,46.5653,-66.4619,4/22/20,118,0.0,,paho
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/22/20,256,3.0,,paho
Nova Scotia,Canada,44.682,-63.7443,4/22/20,772,,,paho
Ontario,Canada,51.2538,-85.3232,4/22/20,13718,762.0,,paho
Prince Edward Island,Canada,46.5107,-63.4168,4/22/20,26,0.0,,paho
Quebec,Canada,52.9399,-73.5491,4/22/20,20965,1134.0,,paho
Saskatchewan,Canada,52.9399,-106.4509,4/22/20,326,4.0,,paho
,Central African Republic,6.6111,20.9394,4/22/20,14,0.0,10.0,afro
,Chad,15.4542,18.7322,4/22/20,33,0.0,8.0,afro
,Chile,-35.6751,-71.543,4/22/20,11296,160.0,5386.0,paho
Anhui,China,31.8257,117.2264,4/22/20,991,6.0,984.0,wpro
Beijing,China,40.1824,116.4142,4/22/20,593,8.0,518.0,wpro
Chongqing,China,30.0572,107.874,4/22/20,579,6.0,570.0,wpro
Fujian,China,26.0789,117.9874,4/22/20,355,1.0,342.0,wpro
Gansu,China,37.8099,101.0583,4/22/20,139,2.0,137.0,wpro
Guangdong,China,23.3417,113.4244,4/22/20,1582,8.0,1511.0,wpro
Guangxi,China,23.8298,108.7881,4/22/20,254,2.0,252.0,wpro
Guizhou,China,26.8154,106.8748,4/22/20,147,2.0,145.0,wpro
Hainan,China,19.1959,109.7453,4/22/20,168,6.0,162.0,wpro
Hebei,China,39.549,116.1306,4/22/20,328,6.0,317.0,wpro
Heilongjiang,China,47.862,127.7615,4/22/20,921,,,wpro
Henan,China,33.882,113.614,4/22/20,1276,,,wpro
Hong Kong,China,22.3,114.2,4/22/20,1033,4.0,678.0,wpro
Hubei,China,30.9756,112.2707,4/22/20,68128,4512.0,63519.0,wpro
Hunan,China,27.6104,111.7088,4/22/20,1019,4.0,1015.0,wpro
Inner Mongolia,China,44.0935,113.9448,4/22/20,194,1.0,108.0,wpro
Jiangsu,China,32.9711,119.455,4/22/20,653,0.0,645.0,wpro
Jiangxi,China,27.614,115.7221,4/22/20,937,1.0,936.0,wpro
Jilin,China,43.6661,126.1923,4/22/20,106,1.0,98.0,wpro
Liaoning,China,41.2956,122.6085,4/22/20,146,2.0,143.0,wpro
Macau,China,22.1667,113.55,4/22/20,45,0.0,26.0,wpro
Ningxia,China,37.2692,106.1655,4/22/20,75,0.0,75.0,wpro
Qinghai,China,35.7452,95.9956,4/22/20,18,0.0,18.0,wpro
Shaanxi,China,35.1917,108.8701,4/22/20,279,3.0,253.0,wpro
Shandong,China,36.3427,118.1498,4/22/20,787,7.0,766.0,wpro
Shanghai,China,31.202,121.4491,4/22/20,639,,,wpro
Shanxi,China,37.5777,112.2922,4/22/20,197,0.0,140.0,wpro
Sichuan,China,30.6171,102.7103,4/22/20,561,3.0,556.0,wpro
Tianjin,China,39.3054,117.323,4/22/20,189,3.0,176.0,wpro
Tibet,China,31.6927,88.0924,4/22/20,1,0.0,1.0,wpro
Xinjiang,China,41.1129,85.2401,4/22/20,76,3.0,73.0,wpro
Yunnan,China,24.974,101.487,4/22/20,184,,,wpro
Zhejiang,China,29.1832,120.0934,4/22/20,1268,1.0,1252.0,wpro
,Colombia,4.5709,-74.2973,4/22/20,4356,206.0,870.0,paho
,Congo (Brazzaville),-4.0383,21.7587,4/22/20,186,6.0,16.0,afro
,Congo (Kinshasa),-4.0383,21.7587,4/22/20,359,25.0,45.0,afro
,Costa Rica,9.7489,-83.7534,4/22/20,681,6.0,180.0,paho
,Cote d'Ivoire,7.54,-5.5471,4/22/20,952,14.0,310.0,afro
,Croatia,45.1,15.2,4/22/20,1950,48.0,869.0,euro
,Diamond Princess,0.0,0.0,4/22/20,712,13.0,644.0,
,Cuba,22.0,-80.0,4/22/20,1189,40.0,341.0,paho
,Cyprus,35.1264,33.4299,4/22/20,790,13.0,98.0,euro
,Czechia,49.8175,15.473,4/22/20,7132,,,euro
Faroe Islands,Denmark,61.8926,-6.9118,4/22/20,185,0.0,178.0,euro
Greenland,Denmark,71.7069,-42.6043,4/22/20,11,0.0,11.0,euro
,Denmark,56.2639,9.5018,4/22/20,7912,384.0,5087.0,euro
,Djibouti,11.8251,42.5903,4/22/20,974,2.0,183.0,emro
,Dominican Republic,18.7357,-70.1627,4/22/20,5300,260.0,581.0,paho
,Ecuador,-1.8312,-78.1834,4/22/20,10850,537.0,1262.0,paho
,Egypt,26.0,30.0,4/22/20,3659,276.0,935.0,emro
,El Salvador,13.7942,-88.8965,4/22/20,237,7.0,63.0,paho
,Equatorial Guinea,1.5,10.0,4/22/20,84,1.0,7.0,afro
,Eritrea,15.1794,39.7823,4/22/20,39,0.0,6.0,afro
,Estonia,58.5953,25.0136,4/22/20,1559,44.0,184.0,euro
,Eswatini,-26.5225,31.4659,4/22/20,31,1.0,8.0,afro
,Ethiopia,9.145,40.4897,4/22/20,116,3.0,21.0,afro
,Fiji,-17.7134,178.065,4/22/20,18,0.0,8.0,wpro
,Finland,64.0,26.0,4/22/20,4129,149.0,2000.0,euro
French Guiana,France,3.9339,-53.1258,4/22/20,97,1.0,83.0,euro
French Polynesia,France,-17.6797,149.4068,4/22/20,57,0.0,35.0,euro
Guadeloupe,France,16.25,-61.5833,4/22/20,148,12.0,73.0,euro
Mayotte,France,-12.8275,45.1662,4/22/20,326,4.0,125.0,euro
New Caledonia,France,-20.9043,165.618,4/22/20,18,0.0,17.0,euro
Reunion,France,-21.1351,55.2471,4/22/20,410,0.0,238.0,euro
Saint Barthelemy,France,17.9,-62.8333,4/22/20,6,0.0,6.0,euro
St Martin,France,18.0708,-63.0501,4/22/20,38,2.0,19.0,euro
Martinique,France,14.6415,-61.0242,4/22/20,164,14.0,73.0,euro
,France,46.2276,2.2137,4/22/20,154715,21309.0,39988.0,euro
,Gabon,-0.8037,11.6094,4/22/20,166,1.0,24.0,afro
,Gambia,13.4432,-15.3101,4/22/20,10,1.0,2.0,afro
,Georgia,42.3154,43.3569,4/22/20,416,5.0,107.0,euro
,Germany,51.0,9.0,4/22/20,150648,5279.0,99400.0,euro
,Ghana,7.9465,-1.0232,4/22/20,1154,9.0,99.0,afro
,Greece,39.0742,21.8243,4/22/20,2408,121.0,577.0,euro
,Guatemala,15.7835,-90.2308,4/22/20,316,8.0,24.0,paho
,Guinea,9.9456,-9.6966,4/22/20,761,6.0,164.0,afro
,Guyana,5.0,-58.75,4/22/20,67,7.0,9.0,paho
,Haiti,18.9712,-72.2852,4/22/20,62,4.0,2.0,paho
,Holy See,41.9029,12.4534,4/22/20,9,0.0,2.0,euro
,Honduras,15.2,-86.2419,4/22/20,510,46.0,30.0,paho
,Hungary,47.1625,19.5033,4/22/20,2168,225.0,295.0,euro
,Iceland,64.9631,-19.0208,4/22/20,1785,10.0,1462.0,euro
,India,21.0,78.0,4/22/20,21370,681.0,4370.0,searo
,Indonesia,-0.7893,113.9213,4/22/20,7418,635.0,913.0,searo
,Iran,32.0,53.0,4/22/20,85996,5391.0,63113.0,emro
,Iraq,33.0,44.0,4/22/20,1631,83.0,1146.0,emro
,Ireland,53.1424,-7.6921,4/22/20,16671,769.0,9233.0,euro
,Israel,31.0,35.0,4/22/20,14498,189.0,5215.0,euro
,Italy,43.0,12.0,4/22/20,187327,25085.0,54543.0,euro
,Jamaica,18.1096,-77.2975,4/22/20,233,6.0,27.0,paho
,Japan,36.0,138.0,4/22/20,11512,281.0,1356.0,wpro
,Jordan,31.24,36.51,4/22/20,435,7.0,315.0,emro
,Kazakhstan,48.0196,66.9237,4/22/20,2135,19.0,515.0,euro
,Kenya,-0.0236,37.9062,4/22/20,303,14.0,74.0,afro
,South Korea,36.0,128.0,4/22/20,10694,238.0,8277.0,wpro
,Kuwait,29.5,47.75,4/22/20,2248,13.0,443.0,emro
,Kyrgyzstan,41.2044,74.7661,4/22/20,612,7.0,254.0,euro
,Latvia,56.8796,24.6032,4/22/20,761,11.0,133.0,euro
,Lebanon,33.8547,35.8623,4/22/20,682,22.0,113.0,emro
,Liberia,6.4281,-9.4295,4/22/20,101,8.0,20.0,afro
,Liechtenstein,47.14,9.55,4/22/20,81,1.0,55.0,euro
,Lithuania,55.1694,23.8813,4/22/20,1370,38.0,357.0,euro
,Luxembourg,49.8153,6.1296,4/22/20,3654,80.0,711.0,euro
,Madagascar,-18.7669,46.8691,4/22/20,121,0.0,52.0,afro
,Malaysia,2.5,112.5,4/22/20,5532,93.0,3452.0,wpro
,Maldives,3.2028,73.2207,4/22/20,86,0.0,16.0,searo
,Malta,35.9375,14.3754,4/22/20,444,3.0,165.0,euro
,Mauritania,21.0079,10.9408,4/22/20,7,1.0,6.0,afro
,Mauritius,-20.2,57.5,4/22/20,329,9.0,261.0,afro
,Mexico,23.6345,-102.5528,4/22/20,10544,970.0,2627.0,paho
,Moldova,47.4116,28.3699,4/22/20,2778,75.0,560.0,euro
,Monaco,43.7333,7.4167,4/22/20,94,3.0,26.0,euro
,Mongolia,46.8625,103.8467,4/22/20,35,0.0,8.0,wpro
,Montenegro,42.5,19.3,4/22/20,315,5.0,116.0,euro
,Morocco,31.7917,-7.0926,4/22/20,3446,149.0,417.0,emro
,Namibia,-22.9576,18.4904,4/22/20,16,0.0,6.0,afro
,Nepal,28.1667,84.25,4/22/20,45,0.0,7.0,searo
Aruba,Netherlands,12.5186,-70.0358,4/22/20,100,2.0,68.0,euro
Curacao,Netherlands,12.1696,-68.99,4/22/20,14,1.0,11.0,euro
Sint Maarten,Netherlands,18.0425,-63.0548,4/22/20,71,11.0,22.0,euro
,Netherlands,52.1326,5.2913,4/22/20,34842,4054.0,0.0,euro
,New Zealand,-40.9006,174.886,4/22/20,1451,14.0,1036.0,wpro
,Nicaragua,12.8654,-85.2072,4/22/20,10,2.0,7.0,paho
,Niger,17.6078,8.0817,4/22/20,662,22.0,193.0,afro
,Nigeria,9.082,8.6753,4/22/20,873,28.0,197.0,afro
,North Macedonia,41.6086,21.7453,4/22/20,1259,56.0,272.0,euro
,Norway,60.472,8.4689,4/22/20,7338,187.0,32.0,euro
,Oman,21.0,57.0,4/22/20,1614,8.0,238.0,emro
,Pakistan,30.3753,69.3451,4/22/20,10076,212.0,2156.0,emro
,Panama,8.538,-80.7821,4/22/20,4821,141.0,231.0,paho
,Papua New Guinea,-6.315,143.9555,4/22/20,8,0.0,0.0,wpro
,Paraguay,-23.4425,-58.4438,4/22/20,213,9.0,62.0,paho
,Peru,-9.19,-75.0152,4/22/20,19250,530.0,7027.0,paho
,Philippines,13.0,122.0,4/22/20,6710,446.0,693.0,wpro
,Poland,51.9194,19.1451,4/22/20,10169,426.0,1513.0,euro
,Portugal,39.3999,-8.2245,4/22/20,21982,785.0,1143.0,euro
,Qatar,25.3548,51.1839,4/22/20,7141,10.0,689.0,emro
,Romania,45.9432,24.9668,4/22/20,9710,524.0,2406.0,euro
,Russia,60.0,90.0,4/22/20,57999,513.0,4420.0,euro
,Rwanda,-1.9403,29.8739,4/22/20,153,0.0,84.0,afro
,Saint Lucia,13.9094,-60.9789,4/22/20,15,0.0,15.0,paho
,Saint Vincent and the Grenadines,12.9843,-61.2872,4/22/20,13,0.0,3.0,paho
,San Marino,43.9424,12.4578,4/22/20,488,40.0,62.0,euro
,Saudi Arabia,24.0,45.0,4/22/20,12772,114.0,1812.0,emro
,Senegal,14.4974,-14.4524,4/22/20,442,6.0,253.0,afro
,Serbia,44.0165,21.0059,4/22/20,7144,134.0,1025.0,euro
,Seychelles,-4.6796,55.492,4/22/20,11,0.0,5.0,afro
,Singapore,1.2833,103.8333,4/22/20,10141,12.0,896.0,wpro
,Slovakia,48.669,19.699,4/22/20,1244,14.0,284.0,euro
,Slovenia,46.1512,14.9955,4/22/20,1353,79.0,205.0,euro
,Somalia,5.1521,46.1996,4/22/20,286,8.0,4.0,emro
,South Africa,-30.5595,22.9375,4/22/20,3635,65.0,1055.0,afro
,Spain,40.0,-4.0,4/22/20,208389,21717.0,85915.0,euro
,Sri Lanka,7.0,81.0,4/22/20,330,7.0,105.0,searo
,Sudan,12.8628,30.2176,4/22/20,140,13.0,12.0,emro
,Suriname,3.9193,-56.0278,4/22/20,10,1.0,6.0,paho
,Sweden,63.0,16.0,4/22/20,16004,1937.0,0.0,euro
,Switzerland,46.8182,8.2275,4/22/20,28268,1509.0,19900.0,euro
,Taiwan*,23.7,121.0,4/22/20,426,6.0,236.0,wpro
,Tanzania,-6.369,34.8888,4/22/20,284,10.0,11.0,afro
,Thailand,15.0,101.0,4/22/20,2826,49.0,2352.0,searo
,Togo,8.6195,0.8248,4/22/20,88,6.0,56.0,afro
,Trinidad and Tobago,10.6918,-61.2225,4/22/20,115,8.0,37.0,paho
,Tunisia,34.0,9.0,4/22/20,909,38.0,190.0,emro
,Turkey,38.9637,35.2433,4/22/20,98674,2376.0,16477.0,euro
,Uganda,1.0,32.0,4/22/20,63,0.0,45.0,afro
,Ukraine,48.3794,31.1656,4/22/20,6592,174.0,424.0,euro
,United Arab Emirates,24.0,54.0,4/22/20,8238,52.0,1546.0,emro
Bermuda,United Kingdom,32.3078,-64.7505,4/22/20,99,5.0,39.0,euro
Cayman Islands,United Kingdom,19.3133,-81.2546,4/22/20,66,1.0,7.0,euro
Channel Islands,United Kingdom,49.3723,-2.3644,4/22/20,498,28.0,285.0,euro
Gibraltar,United Kingdom,36.1408,-5.3536,4/22/20,132,0.0,127.0,euro
Isle of Man,United Kingdom,54.2361,-4.5481,4/22/20,307,15.0,212.0,euro
Montserrat,United Kingdom,16.7425,-62.1874,4/22/20,11,0.0,2.0,euro
,United Kingdom,55.3781,-3.4360000000000004,4/22/20,133495,21060.0,0.0,euro
,Uruguay,-32.5228,-55.7658,4/22/20,549,12.0,337.0,paho
,US,37.0902,-95.7129,4/22/20,840351,47412.0,77366.0,paho
,Uzbekistan,41.3775,64.5853,4/22/20,1716,7.0,450.0,euro
,Venezuela,6.4238,-66.5897,4/22/20,288,10.0,122.0,paho
,Vietnam,16.0,108.0,4/22/20,268,0.0,223.0,wpro
,Zambia,-15.4167,28.2833,4/22/20,74,3.0,35.0,afro
,Zimbabwe,-20.0,30.0,4/22/20,28,4.0,2.0,afro
Diamond Princess,Canada,0.0,0.0,4/22/20,0,1.0,,paho
,Dominica,15.415,-61.371,4/22/20,16,0.0,9.0,paho
,Grenada,12.1165,-61.679,4/22/20,15,,,paho
,Mozambique,-18.665695,35.529562,4/22/20,41,0.0,,afro
,Syria,34.802075,38.99681500000001,4/22/20,42,,,emro
,Timor-Leste,-8.874217,125.727539,4/22/20,23,0.0,,searo
,Belize,13.1939,-59.5432,4/22/20,18,2.0,2.0,paho
,Laos,19.85627,102.495496,4/22/20,19,,,wpro
,Libya,26.3351,17.228331,4/22/20,59,1.0,15.0,emro
,West Bank and Gaza,31.9522,35.2332,4/22/20,335,2.0,71.0,emro
,Guinea-Bissau,11.8037,-15.1804,4/22/20,50,0.0,3.0,afro
,Mali,17.570692,-3.996166000000001,4/22/20,293,,73.0,afro
,Saint Kitts and Nevis,17.357822,-62.782998,4/22/20,15,0.0,1.0,paho
Northwest Territories,Canada,64.8255,-124.8457,4/22/20,5,0.0,,paho
Yukon,Canada,64.2823,-135.0,4/22/20,11,0.0,,paho
,Kosovo,42.602636,20.902977,4/22/20,630,18.0,138.0,euro
,Burma,21.9162,95.956,4/22/20,123,5.0,7.0,searo
Anguilla,United Kingdom,18.2206,-63.0686,4/22/20,3,0.0,1.0,euro
British Virgin Islands,United Kingdom,18.4207,-64.64,4/22/20,5,1.0,3.0,euro
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,4/22/20,11,,4.0,euro
,MS Zaandam,0.0,0.0,4/22/20,9,2.0,0.0,
,Botswana,-22.3285,24.6849,4/22/20,22,1.0,0.0,afro
,Burundi,-3.3731,29.9189,4/22/20,11,1.0,4.0,afro
,Sierra Leone,8.460555000000001,-11.779889,4/22/20,61,0.0,6.0,afro
,Malawi,-13.254307999999998,34.301525,4/22/20,23,3.0,3.0,afro
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,4/22/20,11,0.0,3.0,euro
Saint Pierre and Miquelon,France,46.8852,-56.3159,4/22/20,1,0.0,0.0,euro
,South Sudan,6.877000000000002,31.307,4/22/20,4,,,afro
,Western Sahara,24.2155,-12.8858,4/22/20,6,0.0,0.0,afro
,Sao Tome and Principe,0.18636,6.613081,4/22/20,4,0.0,0.0,afro
,Yemen,15.552727,48.516388,4/22/20,1,,,emro
,Comoros,-11.6455,43.3333,4/22/20,0,0.0,0.0,afro
,Tajikistan,38.861034,71.276093,4/22/20,0,,,euro
,Lesotho,-29.609988,28.233608,4/22/20,0,0.0,0.0,afro
,Afghanistan,33.0,65.0,4/23/20,1279,42.0,179.0,emro
,Albania,41.1533,20.1683,4/23/20,663,27.0,385.0,euro
,Algeria,28.0339,1.6596,4/23/20,3007,407.0,1355.0,afro
,Andorra,42.5063,1.5218,4/23/20,723,37.0,333.0,euro
,Angola,-11.2027,17.8739,4/23/20,25,2.0,6.0,afro
,Antigua and Barbuda,17.0608,-61.7964,4/23/20,24,3.0,10.0,paho
,Argentina,-38.4161,-63.6167,4/23/20,3435,165.0,919.0,paho
,Armenia,40.0691,45.0382,4/23/20,1523,24.0,659.0,euro
Australian Capital Territory,Australia,-35.4735,149.0124,4/23/20,104,3.0,93.0,wpro
New South Wales,Australia,-33.8688,151.2093,4/23/20,2976,31.0,2006.0,wpro
Northern Territory,Australia,-12.4634,130.8456,4/23/20,28,0.0,16.0,wpro
Queensland,Australia,-28.0167,153.4,4/23/20,1026,6.0,738.0,wpro
South Australia,Australia,-34.9285,138.6007,4/23/20,438,4.0,394.0,wpro
Tasmania,Australia,-41.4545,145.9707,4/23/20,207,8.0,91.0,wpro
Victoria,Australia,-37.8136,144.9631,4/23/20,1337,16.0,1251.0,wpro
Western Australia,Australia,-31.9505,115.8605,4/23/20,546,7.0,458.0,wpro
,Austria,47.5162,14.5501,4/23/20,15002,522.0,11694.0,euro
,Azerbaijan,40.1431,47.5769,4/23/20,1548,20.0,948.0,euro
,Bahamas,25.0343,-77.3963,4/23/20,72,11.0,14.0,paho
,Bahrain,26.0275,50.55,4/23/20,2217,8.0,1082.0,emro
,Bangladesh,23.685,90.3563,4/23/20,4186,127.0,108.0,searo
,Barbados,13.1939,-59.5432,4/23/20,76,6.0,30.0,paho
,Belarus,53.7098,27.9534,4/23/20,8022,60.0,938.0,euro
,Belgium,50.8333,4.0,4/23/20,42797,6490.0,9800.0,euro
,Benin,9.3077,2.3158,4/23/20,54,1.0,27.0,afro
,Bhutan,27.5142,90.4336,4/23/20,7,0.0,3.0,searo
,Bolivia,-16.2902,-63.5887,4/23/20,703,43.0,44.0,paho
,Bosnia and Herzegovina,43.9159,17.6791,4/23/20,1413,54.0,485.0,euro
,Brazil,-14.235,-51.9253,4/23/20,50036,3331.0,26573.0,paho
,Brunei,4.5353,114.7277,4/23/20,138,1.0,119.0,wpro
,Bulgaria,42.7339,25.4858,4/23/20,1097,52.0,190.0,euro
,Burkina Faso,12.2383,-1.5616,4/23/20,616,41.0,410.0,afro
,Cabo Verde,16.5388,-23.0418,4/23/20,82,1.0,1.0,afro
,Cambodia,11.55,104.9167,4/23/20,122,0.0,110.0,wpro
,Cameroon,3.848,11.5021,4/23/20,1334,,,afro
Alberta,Canada,53.9333,-116.5765,4/23/20,3720,68.0,,paho
British Columbia,Canada,49.2827,-123.1207,4/23/20,1824,94.0,,paho
Grand Princess,Canada,37.6489,-122.6655,4/23/20,13,0.0,,paho
Manitoba,Canada,53.7609,-98.8139,4/23/20,262,6.0,,paho
New Brunswick,Canada,46.5653,-66.4619,4/23/20,118,0.0,,paho
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/23/20,256,3.0,,paho
Nova Scotia,Canada,44.682,-63.7443,4/23/20,827,,,paho
Ontario,Canada,51.2538,-85.3232,4/23/20,14068,806.0,,paho
Prince Edward Island,Canada,46.5107,-63.4168,4/23/20,26,0.0,,paho
Quebec,Canada,52.9399,-73.5491,4/23/20,21838,1243.0,,paho
Saskatchewan,Canada,52.9399,-106.4509,4/23/20,331,4.0,,paho
,Central African Republic,6.6111,20.9394,4/23/20,16,0.0,10.0,afro
,Chad,15.4542,18.7322,4/23/20,33,0.0,8.0,afro
,Chile,-35.6751,-71.543,4/23/20,11812,168.0,5804.0,paho
Anhui,China,31.8257,117.2264,4/23/20,991,6.0,984.0,wpro
Beijing,China,40.1824,116.4142,4/23/20,593,8.0,524.0,wpro
Chongqing,China,30.0572,107.874,4/23/20,579,6.0,573.0,wpro
Fujian,China,26.0789,117.9874,4/23/20,355,1.0,346.0,wpro
Gansu,China,37.8099,101.0583,4/23/20,139,2.0,137.0,wpro
Guangdong,China,23.3417,113.4244,4/23/20,1585,8.0,1528.0,wpro
Guangxi,China,23.8298,108.7881,4/23/20,254,2.0,252.0,wpro
Guizhou,China,26.8154,106.8748,4/23/20,147,2.0,145.0,wpro
Hainan,China,19.1959,109.7453,4/23/20,168,6.0,162.0,wpro
Hebei,China,39.549,116.1306,4/23/20,328,6.0,317.0,wpro
Heilongjiang,China,47.862,127.7615,4/23/20,928,,,wpro
Henan,China,33.882,113.614,4/23/20,1276,,,wpro
Hong Kong,China,22.3,114.2,4/23/20,1035,4.0,699.0,wpro
Hubei,China,30.9756,112.2707,4/23/20,68128,4512.0,63569.0,wpro
Hunan,China,27.6104,111.7088,4/23/20,1019,4.0,1015.0,wpro
Inner Mongolia,China,44.0935,113.9448,4/23/20,194,1.0,108.0,wpro
Jiangsu,China,32.9711,119.455,4/23/20,653,0.0,646.0,wpro
Jiangxi,China,27.614,115.7221,4/23/20,937,1.0,936.0,wpro
Jilin,China,43.6661,126.1923,4/23/20,108,1.0,99.0,wpro
Liaoning,China,41.2956,122.6085,4/23/20,146,2.0,143.0,wpro
Macau,China,22.1667,113.55,4/23/20,45,0.0,27.0,wpro
Ningxia,China,37.2692,106.1655,4/23/20,75,0.0,75.0,wpro
Qinghai,China,35.7452,95.9956,4/23/20,18,0.0,18.0,wpro
Shaanxi,China,35.1917,108.8701,4/23/20,279,3.0,253.0,wpro
Shandong,China,36.3427,118.1498,4/23/20,787,7.0,766.0,wpro
Shanghai,China,31.202,121.4491,4/23/20,641,,,wpro
Shanxi,China,37.5777,112.2922,4/23/20,197,0.0,142.0,wpro
Sichuan,China,30.6171,102.7103,4/23/20,561,3.0,558.0,wpro
Tianjin,China,39.3054,117.323,4/23/20,189,3.0,179.0,wpro
Tibet,China,31.6927,88.0924,4/23/20,1,0.0,1.0,wpro
Xinjiang,China,41.1129,85.2401,4/23/20,76,3.0,73.0,wpro
Yunnan,China,24.974,101.487,4/23/20,184,,,wpro
Zhejiang,China,29.1832,120.0934,4/23/20,1268,1.0,1256.0,wpro
,Colombia,4.5709,-74.2973,4/23/20,4561,215.0,927.0,paho
,Congo (Brazzaville),-4.0383,21.7587,4/23/20,186,6.0,16.0,afro
,Congo (Kinshasa),-4.0383,21.7587,4/23/20,377,25.0,47.0,afro
,Costa Rica,9.7489,-83.7534,4/23/20,686,6.0,196.0,paho
,Cote d'Ivoire,7.54,-5.5471,4/23/20,1004,14.0,359.0,afro
,Croatia,45.1,15.2,4/23/20,1981,50.0,883.0,euro
,Diamond Princess,0.0,0.0,4/23/20,712,13.0,645.0,
,Cuba,22.0,-80.0,4/23/20,1235,43.0,365.0,paho
,Cyprus,35.1264,33.4299,4/23/20,795,13.0,98.0,euro
,Czechia,49.8175,15.473,4/23/20,7187,,,euro
Faroe Islands,Denmark,61.8926,-6.9118,4/23/20,187,0.0,178.0,euro
Greenland,Denmark,71.7069,-42.6043,4/23/20,11,0.0,11.0,euro
,Denmark,56.2639,9.5018,4/23/20,8073,394.0,5384.0,euro
,Djibouti,11.8251,42.5903,4/23/20,986,2.0,252.0,emro
,Dominican Republic,18.7357,-70.1627,4/23/20,5543,265.0,581.0,paho
,Ecuador,-1.8312,-78.1834,4/23/20,11183,560.0,1328.0,paho
,Egypt,26.0,30.0,4/23/20,3891,287.0,1004.0,emro
,El Salvador,13.7942,-88.8965,4/23/20,250,8.0,67.0,paho
,Equatorial Guinea,1.5,10.0,4/23/20,84,1.0,7.0,afro
,Eritrea,15.1794,39.7823,4/23/20,39,0.0,6.0,afro
,Estonia,58.5953,25.0136,4/23/20,1592,45.0,192.0,euro
,Eswatini,-26.5225,31.4659,4/23/20,31,1.0,8.0,afro
,Ethiopia,9.145,40.4897,4/23/20,116,3.0,21.0,afro
,Fiji,-17.7134,178.065,4/23/20,18,0.0,8.0,wpro
,Finland,64.0,26.0,4/23/20,4284,172.0,2000.0,euro
French Guiana,France,3.9339,-53.1258,4/23/20,107,1.0,84.0,euro
French Polynesia,France,-17.6797,149.4068,4/23/20,57,0.0,36.0,euro
Guadeloupe,France,16.25,-61.5833,4/23/20,148,12.0,76.0,euro
Mayotte,France,-12.8275,45.1662,4/23/20,326,4.0,125.0,euro
New Caledonia,France,-20.9043,165.618,4/23/20,18,0.0,17.0,euro
Reunion,France,-21.1351,55.2471,4/23/20,412,0.0,238.0,euro
Saint Barthelemy,France,17.9,-62.8333,4/23/20,6,0.0,6.0,euro
St Martin,France,18.0708,-63.0501,4/23/20,38,2.0,19.0,euro
Martinique,France,14.6415,-61.0242,4/23/20,164,14.0,73.0,euro
,France,46.2276,2.2137,4/23/20,157026,21825.0,41414.0,euro
,Gabon,-0.8037,11.6094,4/23/20,167,2.0,24.0,afro
,Gambia,13.4432,-15.3101,4/23/20,10,1.0,2.0,afro
,Georgia,42.3154,43.3569,4/23/20,425,5.0,111.0,euro
,Germany,51.0,9.0,4/23/20,153129,5575.0,103300.0,euro
,Ghana,7.9465,-1.0232,4/23/20,1154,9.0,99.0,afro
,Greece,39.0742,21.8243,4/23/20,2463,125.0,577.0,euro
,Guatemala,15.7835,-90.2308,4/23/20,384,11.0,30.0,paho
,Guinea,9.9456,-9.6966,4/23/20,862,6.0,170.0,afro
,Guyana,5.0,-58.75,4/23/20,70,7.0,9.0,paho
,Haiti,18.9712,-72.2852,4/23/20,72,5.0,2.0,paho
,Holy See,41.9029,12.4534,4/23/20,9,0.0,2.0,euro
,Honduras,15.2,-86.2419,4/23/20,519,47.0,31.0,paho
,Hungary,47.1625,19.5033,4/23/20,2284,239.0,390.0,euro
,Iceland,64.9631,-19.0208,4/23/20,1789,10.0,1509.0,euro
,India,21.0,78.0,4/23/20,23077,721.0,5012.0,searo
,Indonesia,-0.7893,113.9213,4/23/20,7775,647.0,960.0,searo
,Iran,32.0,53.0,4/23/20,87026,5481.0,64843.0,emro
,Iraq,33.0,44.0,4/23/20,1677,83.0,1171.0,emro
,Ireland,53.1424,-7.6921,4/23/20,17607,794.0,9233.0,euro
,Israel,31.0,35.0,4/23/20,14803,192.0,5611.0,euro
,Italy,43.0,12.0,4/23/20,189973,25549.0,57576.0,euro
,Jamaica,18.1096,-77.2975,4/23/20,257,6.0,28.0,paho
,Japan,36.0,138.0,4/23/20,12368,328.0,1494.0,wpro
,Jordan,31.24,36.51,4/23/20,437,7.0,318.0,emro
,Kazakhstan,48.0196,66.9237,4/23/20,2289,20.0,560.0,euro
,Kenya,-0.0236,37.9062,4/23/20,320,14.0,89.0,afro
,South Korea,36.0,128.0,4/23/20,10708,240.0,8501.0,wpro
,Kuwait,29.5,47.75,4/23/20,2399,14.0,498.0,emro
,Kyrgyzstan,41.2044,74.7661,4/23/20,631,8.0,302.0,euro
